DWA ID,DWA Title,FSHC_Rating
4.A.4.a.5.I11.D01,Assist practitioners to perform medical procedures.,2
4.A.4.a.5.I11.D02,Hold patients to ensure proper positioning or safety.,2
4.A.4.a.5.I11.D03,Adjust positions of patients on beds or tables.,1
4.A.4.a.5.I11.D04,Position patients for treatment or examination.,2
4.A.4.a.5.I11.D05,Assist healthcare practitioners during examinations or treatments.,2
4.A.4.a.5.I11.D06,Assist healthcare practitioners during surgery.,2
4.A.4.a.5.I11.D07,Prepare patients physically for medical procedures.,2
4.A.4.a.5.I11.D08,Maintain sterile operative fields.,2
4.A.4.a.5.I12.D01,Care for patients with mental illnesses.,2
4.A.4.a.5.I12.D02,"Treat acute illnesses, infections, or injuries.",1
4.A.4.a.5.I12.D03,Operate on patients to treat conditions.,1
4.A.4.a.5.I12.D04,Treat dental problems or diseases.,1
4.A.4.a.5.I12.D05,Treat animal injuries or illnesses.,2
4.A.4.a.5.I12.D06,Administer cancer treatments.,2
4.A.4.a.5.I12.D07,Treat chronic diseases or disorders.,1
4.A.4.a.5.I12.D08,Treat patients using alternative medical procedures.,2
4.A.4.a.6.I01.D01,Advocate for individual or community needs.,2
4.A.4.a.6.I02.D01,Merchandise healthcare products or services.,2
4.A.4.a.6.I02.D02,Sell agricultural products.,2
4.A.4.a.6.I02.D03,Customize financial products or services to meet customer needs.,3
4.A.4.a.6.I02.D04,Contract real estate to clients.,2
4.A.4.a.6.I02.D05,Sell products or services.,2
4.A.4.a.6.I02.D06,Customize energy products or services to meet customer needs.,3
4.A.4.a.6.I03.D01,Perform marketing activities.,2
4.A.4.a.6.I03.D02,Demonstrate products to consumers.,2
4.A.4.a.6.I03.D03,Promote environmental sustainability or conservation initiatives.,2
4.A.4.a.6.I03.D04,"Market products, services, or events.",2
4.A.4.a.6.I03.D05,Contact current or potential customers to promote products or services.,2
4.A.4.a.6.I03.D06,Promote educational institutions or programs.,2
4.A.4.a.6.I03.D07,Deliver promotional presentations to current or prospective customers.,2
4.A.4.a.6.I03.D08,Promote agricultural or hunting activities.,2
4.A.4.a.6.I03.D09,Distribute promotional literature or samples to customers.,1
4.A.4.a.6.I03.D10,"Promote products, activities, or organizations.",2
4.A.4.a.6.I03.D11,"Model cosmetics, clothing, or accessories.",1
4.A.4.a.6.I03.D12,"Promote products, services, or programs.",2
4.A.4.a.7.I01.D01,Resolve interpersonal conflicts.,2
4.A.4.a.7.I01.D02,Arbitrate disputes between parties to resolve legal conflicts.,2
4.A.4.a.7.I01.D03,Mediate disputes.,2
4.A.4.a.7.I02.D01,Negotiate sales or lease agreements for products or services.,2
4.A.4.a.7.I02.D02,Arrange collective bargaining agreements.,3
4.A.4.a.7.I02.D03,Negotiate labor disputes.,3
4.A.4.a.7.I02.D04,"Negotiate contracts for transportation, distribution, or logistics services.",3
4.A.4.a.7.I02.D05,Negotiate purchases or contracts.,3
4.A.4.a.7.I02.D06,Negotiate financial arrangements.,3
4.A.4.a.7.I02.D07,Negotiate prices or other sales terms.,2
4.A.4.a.7.I02.D08,"Negotiate contracts for environmental remediation, green energy, or renewable resources.",3
4.A.4.a.7.I02.D09,Negotiate agreements to resolve disputes.,2
4.A.4.a.7.I02.D10,Negotiate contracts with clients or service providers.,3
4.A.4.a.7.I02.D11,Negotiate project specifications.,3
4.A.4.a.7.I02.D12,Negotiate for services.,2
4.A.4.a.7.I03.D01,Resolve employee or contractor problems.,3
4.A.4.a.7.I03.D02,Resolve operational performance problems.,3
4.A.4.a.7.I03.D03,Resolve personnel problems.,3
4.A.4.a.7.I03.D04,Resolve issues affecting transportation operations.,3
4.A.4.a.8.I01.D01,Audition for roles.,1
4.A.4.a.8.I01.D02,Perform for recordings.,2
4.A.4.a.8.I01.D03,Perform music for the public.,1
4.A.4.a.8.I01.D04,Collaborate with others to prepare or perform artistic productions.,2
4.A.4.a.8.I01.D05,Entertain public with comedic or dramatic performances.,1
4.A.4.a.8.I01.D06,Perform dances.,2
4.A.4.a.8.I02.D01,Operate gaming equipment.,2
4.A.4.a.8.I02.D02,Conduct amusement or gaming activities.,2
4.A.4.a.8.I03.D01,Respond to customer problems or complaints.,2
4.A.4.a.8.I03.D02,Respond to customer inquiries.,2
4.A.4.a.8.I03.D03,Answer customer questions about goods or services.,2
4.A.4.a.8.I03.D04,Communicate with customers to resolve complaints or ensure satisfaction.,2
4.A.4.a.8.I03.D05,Resolve customer complaints or problems.,2
4.A.4.a.8.I03.D06,Correspond with customers to answer questions or resolve complaints.,2
4.A.4.b.3.I01.D01,Teach basic living or other adaptive skills to patients or caregivers.,2
4.A.4.b.3.I01.D02,Teach life skills or strategies to clients or their families.,2
4.A.4.b.3.I01.D03,Teach daily living skills or behaviors.,2
4.A.4.b.3.I01.D04,Teach life skills.,2
4.A.4.b.3.I02.D01,Teach vocational courses.,2
4.A.4.b.3.I02.D02,Teach classes in area of specialization.,2
4.A.4.b.3.I02.D03,Teach social science courses at the college level.,2
4.A.4.b.3.I02.D04,Lead classes or community events.,2
4.A.4.b.3.I02.D05,Guide class discussions.,2
4.A.4.b.3.I02.D06,Apply multiple teaching methods.,2
4.A.4.b.3.I02.D07,Teach online courses.,2
4.A.4.b.3.I02.D08,Instruct college students in social sciences or humanities disciplines.,2
4.A.4.b.3.I02.D09,Instruct college students in physical or life sciences.,2
4.A.4.b.3.I02.D10,Tutor students who need extra assistance.,2
4.A.4.b.3.I02.D11,Teach humanities courses at the college level.,2
4.A.4.b.3.I02.D12,Teach physical science or mathematics courses at the college level.,2
4.A.4.b.3.I02.D13,Read to students.,1
4.A.4.b.3.I03.D01,Educate the public about fire safety or prevention.,2
4.A.4.b.3.I03.D02,Teach safety standards or environmental compliance methods.,2
4.A.4.b.3.I03.D03,Provide safety training.,2
4.A.4.b.3.I04.D01,Train personnel to enhance job skills.,2
4.A.4.b.3.I04.D02,Train personnel on proper operational procedures.,3
4.A.4.b.3.I04.D03,Train others in operational procedures.,3
4.A.4.b.3.I04.D04,Train personnel.,2
4.A.4.b.3.I04.D05,Train sales personnel.,3
4.A.4.b.3.I04.D06,Instruct staff in work policies or procedures.,3
4.A.4.b.3.I04.D07,Train others on performance techniques.,2
4.A.4.b.3.I04.D08,Train staff members.,2
4.A.4.b.3.I04.D09,"Train workers in farming, forestry, or hunting techniques.",2
4.A.4.b.3.I04.D10,Train food preparation or food service personnel.,2
4.A.4.b.3.I04.D11,"Train employees on environmental awareness, conservation, or safety topics.",2
4.A.4.b.3.I04.D12,Train personnel in organizational or compliance procedures.,3
4.A.4.b.3.I04.D13,Train construction or extraction personnel.,2
4.A.4.b.3.I04.D14,Train employees in proper work procedures.,3
4.A.4.b.3.I04.D15,Train personnel in technical or scientific procedures.,3
4.A.4.b.3.I04.D16,Conduct employee training programs.,3
4.A.4.b.3.I04.D17,Train personnel on managerial topics.,2
4.A.4.b.3.I04.D18,Train others on work processes.,3
4.A.4.b.3.I04.D19,Train transportation or material moving personnel.,2
4.A.4.b.3.I04.D20,Train service staff.,3
4.A.4.b.3.I04.D21,Train staff members in social services skills.,3
4.A.4.b.3.I05.D01,Instruct workers to use equipment or perform technical procedures.,2
4.A.4.b.3.I05.D02,Instruct patients in the use of assistive equipment.,2
4.A.4.b.3.I05.D03,Teach others to use computer equipment or hardware.,2
4.A.4.b.3.I05.D04,Train others in computer interface or software use.,2
4.A.4.b.3.I05.D05,Teach others to use technology or equipment.,2
4.A.4.b.3.I05.D06,Demonstrate activity techniques or equipment use.,2
4.A.4.b.3.I05.D07,Train customers in the use of products.,2
4.A.4.b.3.I06.D01,Teach exercise or fitness techniques.,2
4.A.4.b.3.I06.D02,Engage patients in exercises or activities.,2
4.A.4.b.3.I06.D03,Teach physical education.,1
4.A.4.b.3.I06.D04,Teach medical procedures or medical equipment use to patients.,2
4.A.4.b.3.I06.D05,"Train patients, family members, or caregivers in techniques for managing disabilities or illnesses.",2
4.A.4.b.3.I06.D06,Conduct health or safety training programs.,2
4.A.4.b.3.I06.D07,Teach health or hygiene practices.,2
4.A.4.b.3.I06.D08,Train medical providers.,2
4.A.4.b.3.I06.D09,Teach health management classes.,2
4.A.4.b.3.I06.D10,Teach medical procedures to healthcare personnel.,2
4.A.4.b.3.I06.D11,Train caregivers or other non-medical personnel.,2
4.A.4.b.4.I01.D01,Supervise maintenance workers.,3
4.A.4.b.4.I01.D02,Supervise engineering or other technical personnel.,3
4.A.4.b.4.I01.D03,Supervise trainees.,2
4.A.4.b.4.I01.D04,Supervise service workers.,2
4.A.4.b.4.I01.D05,Supervise production or support personnel.,3
4.A.4.b.4.I01.D06,Direct activities of subordinates.,2
4.A.4.b.4.I01.D07,Supervise information technology personnel.,3
4.A.4.b.4.I01.D08,Supervise clerical or administrative personnel.,2
4.A.4.b.4.I01.D09,Supervise activities of other legal personnel.,3
4.A.4.b.4.I01.D10,Supervise scientific or technical personnel.,3
4.A.4.b.4.I01.D11,Supervise medical support personnel.,3
4.A.4.b.4.I01.D12,Supervise workers providing client or patient services.,3
4.A.4.b.4.I01.D13,Supervise employees.,2
4.A.4.b.4.I01.D14,Supervise patient care personnel.,3
4.A.4.b.4.I01.D15,Supervise technical medical personnel.,3
4.A.4.b.4.I01.D16,Supervise sales or support personnel.,3
4.A.4.b.4.I01.D17,Supervise laboratory work.,3
4.A.4.b.4.I01.D18,Supervise student research or internship work.,2
4.A.4.b.4.I01.D19,Supervise workers performing environmentally sustainable activities.,3
4.A.4.b.4.I02.D01,Serve on institutional or departmental committees.,3
4.A.4.b.4.I03.D01,Manage content of broadcasts or presentations.,3
4.A.4.b.4.I03.D02,Direct productions or performances.,2
4.A.4.b.4.I03.D03,Coordinate musical rehearsals or performances.,2
4.A.4.b.4.I03.D04,Coordinate athletic or sporting events or activities.,2
4.A.4.b.4.I03.D05,Coordinate artistic activities.,3
4.A.4.b.4.I04.D01,Coordinate forestry or agricultural activities.,2
4.A.4.b.4.I04.D02,Manage agricultural or forestry operations.,3
4.A.4.b.4.I04.D03,"Direct activities of agricultural, forestry, or fishery employees.",2
4.A.4.b.4.I05.D01,Supervise inmate activities.,3
4.A.4.b.4.I05.D02,Count prison inmates or personnel.,2
4.A.4.b.4.I06.D01,Direct surveying activities.,3
4.A.4.b.4.I06.D02,Direct technical activities or operations.,3
4.A.4.b.4.I06.D03,Coordinate design activities.,3
4.A.4.b.4.I06.D04,Coordinate software or hardware installation.,3
4.A.4.b.4.I06.D05,Direct scientific activities.,3
4.A.4.b.4.I06.D06,Direct natural resources management or conservation programs.,2
4.A.4.b.4.I06.D07,Manage information technology projects or system activities.,3
4.A.4.b.4.I06.D08,Manage scientific or technical project resources.,3
4.A.4.b.4.I06.D09,Direct medical science or healthcare programs.,3
4.A.4.b.4.I06.D10,Direct design or development activities.,3
4.A.4.b.4.I06.D11,Coordinate cross-disciplinary research programs.,3
4.A.4.b.4.I07.D01,Coordinate training activities.,3
4.A.4.b.4.I07.D02,Coordinate personnel recruitment activities.,2
4.A.4.b.4.I07.D03,Direct employee training programs.,3
4.A.4.b.4.I07.D04,Manage human resources activities.,3
4.A.4.b.4.I08.D01,Direct quality control activities.,3
4.A.4.b.4.I08.D02,Coordinate flight control or management activities.,3
4.A.4.b.4.I08.D03,Manage control system activities in organizations.,3
4.A.4.b.4.I09.D01,Manage budgets for personal services operations.,2
4.A.4.b.4.I09.D02,Direct financial operations.,3
4.A.4.b.4.I09.D03,Direct fundraising or financing activities.,3
4.A.4.b.4.I09.D04,Prepare operational budgets.,2
4.A.4.b.4.I09.D05,Manage organizational or project budgets.,3
4.A.4.b.4.I09.D06,Manage financial activities of the organization.,3
4.A.4.b.4.I09.D07,Manage budgets for appropriate resource allocation.,2
4.A.4.b.4.I09.D08,Manage organizational or program finances.,3
4.A.4.b.4.I09.D09,Prepare operational budgets for green energy or other green operations.,3
4.A.4.b.4.I09.D10,Prepare project budgets.,2
4.A.4.b.4.I10.D01,Direct natural resources extraction projects.,3
4.A.4.b.4.I10.D02,Direct construction or extraction personnel.,3
4.A.4.b.4.I10.D03,Direct construction activities.,2
4.A.4.b.4.I10.D04,Direct installation activities.,3
4.A.4.b.4.I10.D05,Coordinate construction project activities.,3
4.A.4.b.4.I10.D06,Coordinate construction or installation activities.,2
4.A.4.b.4.I10.D07,Manage construction activities.,2
4.A.4.b.4.I11.D01,Organize recreational activities or events.,2
4.A.4.b.4.I11.D02,Coordinate student extracurricular activities.,2
4.A.4.b.4.I11.D03,Coordinate special events or programs.,2
4.A.4.b.4.I11.D04,Host events.,2
4.A.4.b.4.I11.D05,Organize special events.,2
4.A.4.b.4.I11.D06,Manage outreach activities.,2
4.A.4.b.4.I12.D01,Direct operational or production activities.,3
4.A.4.b.4.I12.D02,Direct environmental development activities.,3
4.A.4.b.4.I12.D03,"Direct sales, marketing, or customer service activities.",2
4.A.4.b.4.I12.D04,Direct equipment maintenance or repair activities.,3
4.A.4.b.4.I12.D05,Coordinate sales campaigns.,3
4.A.4.b.4.I12.D06,Direct funeral or mortuary activities.,3
4.A.4.b.4.I12.D07,Manage environmental sustainability projects.,3
4.A.4.b.4.I12.D08,Oversee business processes.,3
4.A.4.b.4.I12.D09,Coordinate logistics or other business operations.,3
4.A.4.b.4.I12.D10,Direct green energy production operations.,3
4.A.4.b.4.I12.D11,Manage guest services.,2
4.A.4.b.4.I12.D12,"Manage operations, research, or logistics projects.",3
4.A.4.b.4.I12.D13,Coordinate activities of food service staff.,2
4.A.4.b.4.I12.D14,Direct operations of correctional facilities.,3
4.A.4.b.4.I12.D15,Coordinate timing of food production activities.,3
4.A.4.b.4.I12.D16,Coordinate shipping activities with external parties.,2
4.A.4.b.4.I12.D17,Direct administrative or support services.,2
4.A.4.b.4.I12.D18,Manage operations of artistic or entertainment departments or organizations.,3
4.A.4.b.4.I12.D19,Coordinate activities of production personnel.,3
4.A.4.b.4.I12.D20,Coordinate logistics for productions or events.,3
4.A.4.b.4.I12.D21,Direct maintenance or repair activities.,3
4.A.4.b.4.I12.D22,Manage food service operations or parts of operations.,3
4.A.4.b.4.I12.D23,Direct healthcare delivery programs.,2
4.A.4.b.4.I12.D24,Direct industrial production activities.,3
4.A.4.b.4.I12.D25,Direct maintenance and repair activities in green energy production facilities.,3
4.A.4.b.4.I12.D26,Direct energy production or management activities.,3
4.A.4.b.4.I12.D27,Direct facility maintenance or repair activities.,2
4.A.4.b.4.I12.D28,Manage clerical or administrative activities.,2
4.A.4.b.4.I12.D29,Arrange delivery of goods or services.,2
4.A.4.b.4.I12.D30,Direct passenger or freight transport activities.,2
4.A.4.b.4.I12.D31,Direct material handling or moving activities.,2
4.A.4.b.4.I12.D32,Coordinate project activities with other personnel or departments.,3
4.A.4.b.4.I12.D33,Direct department activities.,3
4.A.4.b.4.I12.D34,Coordinate reporting or editing activities.,3
4.A.4.b.4.I12.D35,Manage preparation of special meals or diets.,2
4.A.4.b.4.I12.D36,Coordinate resource procurement activities.,3
4.A.4.b.4.I12.D37,Coordinate operational activities.,3
4.A.4.b.4.I12.D38,Manage healthcare operations.,3
4.A.4.b.4.I12.D39,"Direct organizational operations, projects, or services.",3
4.A.4.b.4.I13.D01,Plan employee work schedules.,3
4.A.4.b.4.I13.D02,Prepare staff schedules or work assignments.,2
4.A.4.b.4.I13.D03,Prepare activity or work schedules.,2
4.A.4.b.4.I13.D04,Prepare employee work schedules.,2
4.A.4.b.4.I13.D05,Assign class work to students.,1
4.A.4.b.4.I13.D06,Assign duties or work schedules to employees.,2
4.A.4.b.4.I14.D01,Coordinate regulatory documentation activities.,3
4.A.4.b.4.I14.D02,Coordinate safety or regulatory compliance activities.,3
4.A.4.b.4.I14.D03,Manage documentation to ensure organization or accuracy.,2
4.A.4.b.4.I15.D01,Direct emergency management activities.,3
4.A.4.b.4.I15.D02,Manage organizational security activities.,3
4.A.4.b.4.I15.D03,Direct fire fighting or prevention activities.,2
4.A.4.b.4.I15.D04,Coordinate enforcement of laws or regulations.,2
4.A.4.b.4.I15.D05,Direct security operations.,3
4.A.4.b.4.I16.D01,Direct criminal investigations.,3
4.A.4.b.4.I16.D02,Direct law enforcement activities.,2
4.A.4.b.4.I16.D03,Coordinate legal schedules or activities.,3
4.A.4.b.4.I16.D04,Direct courtroom activities or procedures.,2
4.A.4.b.5.I01.D01,Coach others.,2
4.A.4.b.5.I02.D01,Encourage patients during therapeutic activities.,2
4.A.4.b.5.I02.D02,Visit individuals in their homes to provide support or information.,2
4.A.4.b.5.I02.D03,Encourage students.,1
4.A.4.b.5.I02.D04,Interact with patients to build rapport or provide emotional support.,2
4.A.4.b.5.I02.D05,Support the professional development of others.,2
4.A.4.b.5.I02.D06,Encourage patients or clients to develop life skills.,2
4.A.4.b.6.I01.D01,"Provide health and wellness advice to patients, program participants, or caregivers.",2
4.A.4.b.6.I01.D02,Advise patients on preventive care techniques.,2
4.A.4.b.6.I01.D03,Provide medical or cosmetic advice for clients.,2
4.A.4.b.6.I01.D04,Advise patients on effects of health conditions or treatments.,2
4.A.4.b.6.I01.D05,Advise patients on healthcare system processes.,2
4.A.4.b.6.I02.D01,Recommend types of assistive devices.,2
4.A.4.b.6.I02.D02,Advise customers on technical or procedural issues.,3
4.A.4.b.6.I02.D03,Advise customers on the use of products or services.,2
4.A.4.b.6.I02.D04,Recommend products or services to customers.,2
4.A.4.b.6.I03.D01,Advise others about environmental management or conservation.,2
4.A.4.b.6.I03.D02,Advise others regarding green practices or environmental concerns.,2
4.A.4.b.6.I03.D03,Advise others on green energy or related technologies.,2
4.A.4.b.6.I03.D04,Advise others about land management or conservation.,2
4.A.4.b.6.I04.D01,Provide technical guidance to other personnel.,3
4.A.4.b.6.I04.D02,Provide technical support for software maintenance or use.,3
4.A.4.b.6.I04.D03,Provide recommendations to others about computer hardware.,2
4.A.4.b.6.I04.D04,Advise others on the development or use of new technologies.,2
4.A.4.b.6.I04.D05,Provide technical support for computer network issues.,3
4.A.4.b.6.I04.D06,Recommend changes to improve computer or information systems.,3
4.A.4.b.6.I05.D01,"Advise others on farming or forestry operations, regulations, or equipment.",2
4.A.4.b.6.I05.D02,Advise others on logistics topics.,2
4.A.4.b.6.I05.D03,Recommend personnel decisions or human resources activities.,3
4.A.4.b.6.I05.D04,Recommend packing or shipping methods.,2
4.A.4.b.6.I05.D05,Advise others on analytical techniques.,2
4.A.4.b.6.I05.D06,"Advise others on issues related to repairs, installation, or equipment design.",3
4.A.4.b.6.I05.D07,Recommend organizational process or policy changes.,3
4.A.4.b.6.I05.D08,Advise others on human resources topics.,2
4.A.4.b.6.I05.D09,"Recommend technical design or process changes to improve efficiency, quality, or performance.",3
4.A.4.b.6.I05.D10,Advise others on business or operational matters.,3
4.A.4.b.6.I05.D11,Advise others on ways to improve processes or products.,3
4.A.4.b.6.I05.D12,Recommend changes or corrective procedures.,3
4.A.4.b.6.I06.D01,Advise medical personnel regarding healthcare issues.,2
4.A.4.b.6.I06.D02,Advise communities or institutions regarding health or safety issues.,2
4.A.4.b.6.I06.D03,Advise clients or community groups on health issues.,2
4.A.4.b.6.I06.D04,"Advise athletes, coaches, or trainers on exercise regimens, nutrition, or equipment use.",2
4.A.4.b.6.I06.D05,Advise others on healthcare matters.,2
4.A.4.b.6.I07.D01,Advise others on social or educational issues.,2
4.A.4.b.6.I07.D02,Advise students on academic or career matters.,2
4.A.4.b.6.I07.D03,Discuss child development and behavior with parents or guardians.,2
4.A.4.b.6.I07.D04,Counsel clients regarding educational or vocational issues.,2
4.A.4.b.6.I07.D05,"Advise educators on curricula, instructional methods, or policies.",3
4.A.4.b.6.I07.D06,Advise others on career or personal development.,2
4.A.4.b.6.I07.D07,Advise others on educational matters.,2
4.A.4.b.6.I07.D08,Discuss student progress with parents or guardians.,2
4.A.4.b.6.I08.D01,Provide legal advice to clients.,2
4.A.4.b.6.I08.D02,Advise others on matters of public policy.,2
4.A.4.b.6.I08.D03,Recommend legal actions.,3
4.A.4.b.6.I08.D04,Advise others on legal or regulatory compliance matters.,2
4.A.4.b.6.I09.D01,Advise others on management of emergencies or hazardous situations or materials.,2
4.A.4.b.6.I09.D02,Recommend improvements to increase safety or reduce risks.,2
4.A.4.b.6.I09.D03,Advise others on health and safety issues.,2
4.A.4.b.6.I10.D01,Intervene in crisis situations to assist clients.,2
4.A.4.b.6.I10.D02,Counsel clients or patients with substance abuse issues.,2
4.A.4.b.6.I10.D03,"Provide counsel, comfort, or encouragement to individuals or families.",1
4.A.4.b.6.I10.D04,Counsel clients regarding interpersonal issues.,2
4.A.4.b.6.I10.D05,Counsel family members of clients or patients.,2
4.A.4.b.6.I10.D06,Counsel clients on mental health or personal achievement.,2
4.A.4.b.6.I10.D07,Counsel clients or patients regarding personal issues.,2
4.A.4.b.6.I11.D01,Advise real estate clients.,2
4.A.4.b.6.I11.D02,Recommend investments to clients.,2
4.A.4.b.6.I11.D03,Advise others on financial matters.,2
4.A.4.c.1.I01.D01,Classify materials according to standard systems.,1
4.A.4.c.1.I01.D02,File documents or records.,1
4.A.4.c.1.I01.D03,Process healthcare paperwork.,2
4.A.4.c.1.I01.D04,Prepare business correspondence.,2
4.A.4.c.1.I01.D05,Perform student enrollment or registration activities.,2
4.A.4.c.1.I01.D06,Perform clerical work in medical settings.,2
4.A.4.c.1.I01.D07,Type documents.,1
4.A.4.c.1.I01.D08,Process library materials.,2
4.A.4.c.1.I01.D09,Prepare administrative documents.,2
4.A.4.c.1.I01.D10,Perform administrative or clerical tasks.,2
4.A.4.c.1.I02.D01,Administer oaths to court participants.,1
4.A.4.c.1.I02.D02,Serve court ordered documents.,1
4.A.4.c.1.I03.D01,Operate cash registers.,1
4.A.4.c.1.I03.D02,Submit financial applications.,2
4.A.4.c.1.I03.D03,Process medical billing information.,3
4.A.4.c.1.I03.D04,Execute sales or other financial transactions.,2
4.A.4.c.1.I03.D05,"Issue money, credit, or vouchers.",2
4.A.4.c.1.I03.D06,Process customer bills or payments.,2
4.A.4.c.1.I03.D07,"Pay charges, fees, or taxes.",1
4.A.4.c.1.I03.D08,Arrange insurance coverage.,2
4.A.4.c.1.I03.D09,Take customer orders.,2
4.A.4.c.1.I03.D10,Take product orders from customers.,2
4.A.4.c.1.I03.D11,Process sales or other transactions.,2
4.A.4.c.1.I03.D12,Disburse funds from clients accounts to creditors.,3
4.A.4.c.1.I03.D13,Conduct gaming transactions.,2
4.A.4.c.1.I04.D01,Issue permits or other legal documents.,2
4.A.4.c.1.I04.D02,Issue documentation or identification to customers or employees.,2
4.A.4.c.1.I04.D03,Issue warnings or citations.,2
4.A.4.c.1.I04.D04,Issue certificates or licenses.,2
4.A.4.c.1.I05.D01,Receive shipments.,2
4.A.4.c.1.I05.D02,Prepare outgoing mail.,1
4.A.4.c.1.I05.D03,"Send information, materials or documentation.",1
4.A.4.c.1.I05.D04,Route mail to correct destinations.,2
4.A.4.c.1.I05.D05,Prepare outgoing shipments.,2
4.A.4.c.1.I06.D01,Process forensic or legal evidence in accordance with procedures.,2
4.A.4.c.2.I01.D01,Audition or interview potential performers or staff members.,2
4.A.4.c.2.I01.D02,Conduct eligibility or selection interviews.,2
4.A.4.c.2.I01.D03,Hire personnel.,2
4.A.4.c.2.I01.D04,Participate in staffing decisions.,3
4.A.4.c.2.I01.D05,Recruit personnel.,2
4.A.4.c.2.I01.D06,"Select staff, team members, or performers.",2
4.A.4.c.2.I01.D07,"Hire farming, fishing or forestry workers.",2
4.A.4.c.2.I01.D08,Administer personnel recruitment or hiring activities.,2
4.A.4.c.2.I02.D01,Perform human resources activities.,2
4.A.4.c.2.I02.D02,Administer compensation or benefits programs.,3
4.A.4.c.2.I02.D03,Administer standardized physical or psychological tests.,2
4.A.4.c.3.I01.D01,"Maintain food, beverage, or equipment inventories.",2
4.A.4.c.3.I01.D02,Maintain inventory of medical supplies or equipment.,2
4.A.4.c.3.I01.D03,Manage inventories of products or organizational resources.,3
4.A.4.c.3.I01.D04,Maintain supply or equipment inventories.,2
4.A.4.c.3.I01.D05,"Maintain inventories of materials, equipment, or products.",2
4.A.4.c.3.I01.D06,Maintain the inventory of equipment.,2
4.A.4.c.3.I02.D01,Order medical diagnostic or clinical tests.,2
4.A.4.c.3.I03.D01,Distribute instructional or library materials.,2
4.A.4.c.3.I03.D02,Allocate physical resources within organizations.,3
4.A.4.c.3.I03.D03,Distribute materials to employees or customers.,1
4.A.4.c.3.I03.D04,Assign resources or facilities to patrons or employees.,2
4.A.4.c.3.I03.D05,Distribute resources to patrons or employees.,2
4.A.4.c.3.I03.D06,Provide educational materials to community members.,2
4.A.4.c.3.I03.D07,Distribute incoming mail.,1
4.A.4.c.3.I03.D08,Distribute supplies to workers.,1
4.A.4.c.3.I04.D01,"Collect deposits, payments or fees.",2
4.A.4.c.3.I04.D02,Collect fares or payment from customers.,1
4.A.4.c.3.I04.D03,Collect payments for goods or services.,2
4.A.4.c.3.I05.D01,"Order materials, supplies, or equipment.",2
4.A.4.c.3.I05.D02,Order instructional or library materials or equipment.,2
4.A.4.c.3.I05.D03,"Purchase materials, equipment, or other resources.",2
4.A.4.c.3.I05.D04,Purchase stocks of merchandise or supplies.,2
4.A.4.c.3.I05.D05,Order construction or extraction materials or equipment.,2
4.A.4.c.3.I05.D06,Purchase products or services.,2
4.A.4.c.3.I05.D07,Order medical supplies or equipment.,2
4.A.4.c.3.I05.D08,Acquire supplies or equipment.,2
4.A.4.c.3.I06.D01,Prescribe treatments or therapies.,2
4.A.4.c.3.I06.D02,Control prescription refills or authorizations.,2
4.A.4.c.3.I06.D03,Prescribe medications.,1
4.A.4.c.3.I06.D04,Prescribe assistive medical devices or related treatments.,2
4.A.4.c.3.I07.D01,Monitor availability of equipment or supplies.,2
4.A.4.c.3.I07.D02,Inventory materials or equipment.,2
4.A.4.c.3.I07.D03,Inventory medical supplies or equipment.,2
4.A.4.c.3.I07.D04,Monitor inventories of products or materials.,2
4.A.4.c.3.I07.D05,Monitor resources.,2
